timestamp,price,return,price_lag_1,price_lag_2,price_lag_3,sma_5,sma_10,ema_5,ema_10,volatility_7,volatility_14
2025-10-14 16:00:10.102,112668.23161517076,0.0095801565011712,111599.09482139278,111074.18245173772,111029.60238953518,111564.63479476527,111543.43370034019,111801.83601002314,111863.87668475215,0.006055348534463899,0.004960450243395968
2025-10-14 17:02:19.914,112683.1889714566,0.0001327557561827,112668.23161517076,111599.09482139278,111074.18245173772,111810.86004985862,111602.28095405626,112095.62033050097,112012.84255506204,0.00522055701452892,0.004847363522581698
2025-10-14 18:00:46.031,112870.01637755331,0.0016579882749327,112683.1889714566,112668.23161517076,111599.09482139278,112178.94284746223,111722.30020903063,112353.7523461851,112168.69234096954,0.004485526604740036,0.004879916888311556
2025-10-14 19:02:15.244,112929.9397716864,0.0005309062234264,112870.01637755331,112683.1889714566,112668.23161517076,112550.09431145198,111825.14072462423,112545.8148213522,112307.10096473624,0.004216096631244948,0.004676490409337563
2025-10-14 20:01:20.253,112715.50165167684,-0.0018988597748578,112929.9397716864,112870.01637755331,112683.1889714566,112773.3756775088,111975.75544494847,112602.3770981271,112381.35563508907,0.0038345846799076886,0.004615551635273481
2025-10-14 21:02:24.738,112990.21580043276,0.0024372348499577,112715.50165167684,112929.9397716864,112870.01637755331,112837.77251456119,112201.20365466324,112731.65666556233,112492.05748333337,0.003755237400582953,0.004415740651888172
2025-10-14 22:07:21.157,113442.28069364144,0.0040009206992499,112990.21580043276,112715.50165167684,112929.9397716864,112989.59085899816,112400.22545442838,112968.5313415887,112664.825339753,0.003691550365703423,0.004312659962805564
2025-10-14 23:02:22.818,113253.1113223007,-0.0016675385066667,113442.28069364144,112990.21580043276,112715.50165167684,113066.20984794763,112622.57634770493,113063.39133515937,112771.78642748894,0.002142007434117265,0.004365519427132644
2025-10-15 00:02:08.525,113156.56943826911,-0.0008524435479466,113253.1113223007,113442.28069364144,112990.21580043276,113111.53578126416,112830.81504635807,113094.45070286262,112841.74697490352,0.002219662899517039,0.003911903045726575
2025-10-15 01:02:08.055,112995.308511099,-0.0014251132565314,113156.56943826911,113253.1113223007,113442.28069364144,113167.49715314861,112970.43641532869,113061.4033056081,112869.66725421179,0.002280075460030066,0.003670960489548056
